"id","date","rsesema_1","rsesema_2","rsesema_3","rsesema_4","socialSituations","socialInteractions","exclusion","rsesema_total","beepCounter","dayCounter","rsesema_2r","rsesema_4r","rses_total"
"NT02CR",2023-10-20,4,2,2,5,0,0,4,NA,1,1,6,3,3.75
"NT02CR",2023-10-20,6,2,2,6,0,0,4,NA,2,1,6,2,4
"NT02CR",2023-10-20,5,3,3,4,23,5,3,NA,3,1,5,4,4.25
"NT02CR",2023-10-20,6,3,2,5,61,68,7,NA,4,1,5,3,4
"NT02CR",2023-10-20,2,6,6,2,12,23,4,NA,5,1,2,6,4
"NT02CR",2023-10-20,5,3,3,5,50,51,6,NA,6,1,5,3,4
"NT02CR",2023-10-20,5,3,4,4,0,49,5,NA,7,1,5,4,4.5
"NT02CR",2023-10-21,5,3,3,5,0,0,4,NA,1,2,5,3,4
"NT02CR",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
"NT02CR",2023-10-21,4,4,4,4,68,21,3,NA,3,2,4,4,4
"NT02CR",2023-10-21,6,2,2,6,21,10,5,NA,4,2,6,2,4
"NT02CR",2023-10-21,6,2,2,6,0,11,4,NA,5,2,6,2,4
"NT02CR",2023-10-21,5,2,2,5,52,25,6,NA,6,2,6,3,4
"NT02CR",2023-10-21,5,2,2,4,0,0,3,NA,7,2,6,4,4.25
"NT02CR",2023-10-22,5,2,2,5,0,0,4,NA,1,3,6,3,4
"NT02CR",2023-10-22,7,1,1,7,74,11,5,NA,2,3,7,1,4
"NT02CR",2023-10-22,7,2,2,7,25,69,4,NA,3,3,6,1,4
"NT02CR",2023-10-22,6,2,3,6,0,0,5,NA,4,3,6,2,4.25
"NT02CR",2023-10-22,4,4,4,4,0,31,4,NA,5,3,4,4,4
"NT02CR",2023-10-22,3,5,5,2,20,25,3,NA,6,3,3,6,4.25
"NT02CR",2023-10-22,5,3,3,5,61,50,6,NA,7,3,5,3,4
"NT02CR",2023-10-23,6,2,2,6,0,0,4,NA,1,4,6,2,4
"NT02CR",2023-10-23,6,1,1,7,72,23,6,NA,2,4,7,1,3.75
"NT02CR",2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA
"NT02CR",2023-10-23,7,1,1,7,14,86,6,NA,4,4,7,1,4
"NT02CR",2023-10-23,6,1,1,6,0,27,5,NA,5,4,7,2,4
"NT02CR",2023-10-23,5,3,3,5,11,48,4,NA,6,4,5,3,4
"NT02CR",2023-10-23,4,3,5,3,0,21,4,NA,7,4,5,5,4.75
"NT02CR",2023-10-24,5,2,2,5,0,0,4,NA,1,5,6,3,4
"NT02CR",2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA
"NT02CR",2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA
"NT02CR",2023-10-24,6,2,2,6,52,69,7,NA,4,5,6,2,4
"NT02CR",2023-10-24,6,1,2,6,100,75,6,NA,5,5,7,2,4.25
"NT02CR",2023-10-24,7,1,1,7,100,83,6,NA,6,5,7,1,4
"NT02CR",2023-10-24,6,2,1,5,23,10,5,NA,7,5,6,3,4
"NT02CR",2023-10-25,5,2,2,5,0,2,4,NA,1,6,6,3,4
"NT02CR",2023-10-25,6,2,2,6,16,11,5,NA,2,6,6,2,4
"NT02CR",2023-10-25,6,1,2,6,20,51,6,NA,3,6,7,2,4.25
"NT02CR",2023-10-25,6,2,3,5,0,7,6,NA,4,6,6,3,4.5
"NT02CR",2023-10-25,5,3,2,4,50,28,5,NA,5,6,5,4,4
"NT02CR",2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA
"NT02CR",2023-10-25,5,3,2,4,51,68,5,NA,7,6,5,4,4
"NT02CR",2023-10-26,6,2,1,6,0,0,6,NA,1,7,6,2,3.75
"NT02CR",2023-10-26,5,2,3,4,99,22,4,NA,2,7,6,4,4.5
"NT02CR",2023-10-26,4,4,3,4,100,20,3,NA,3,7,4,4,3.75
"NT02CR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,NA,NA
"NT02CR",2023-10-26,6,1,2,6,100,52,6,NA,5,7,7,2,4.25
