"id","date","rsesema_1","rsesema_2","rsesema_3","rsesema_4","socialSituations","socialInteractions","exclusion","rsesema_total","beepCounter","dayCounter","rsesema_2r","rsesema_4r","rses_total"
"SS08CR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
"SS08CR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
"SS08CR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA
"SS08CR",2023-10-28,6,1,1,7,100,100,7,NA,4,1,7,1,3.75
"SS08CR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA
"SS08CR",2023-10-28,6,1,1,7,100,100,7,NA,6,1,7,1,3.75
"SS08CR",2023-10-28,7,1,1,7,100,100,7,NA,7,1,7,1,4
"SS08CR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA
"SS08CR",2023-10-29,6,1,1,6,50,50,5,NA,2,2,7,2,4
"SS08CR",2023-10-29,7,1,1,6,50,51,5,NA,3,2,7,2,4.25
"SS08CR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA
"SS08CR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA
"SS08CR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA
"SS08CR",2023-10-29,4,4,2,5,20,30,3,NA,7,2,4,3,3.25
"SS08CR",2023-10-30,5,2,2,5,11,10,3,NA,1,3,6,3,4
"SS08CR",2023-10-30,5,2,2,6,10,15,5,NA,2,3,6,2,3.75
"SS08CR",2023-10-30,6,2,1,6,100,100,7,NA,3,3,6,2,3.75
"SS08CR",2023-10-30,7,1,1,7,75,100,5,NA,4,3,7,1,4
"SS08CR",2023-10-30,7,1,1,7,50,87,5,NA,5,3,7,1,4
"SS08CR",2023-10-30,7,1,1,7,29,74,5,NA,6,3,7,1,4
"SS08CR",2023-10-30,7,1,1,6,25,18,3,NA,7,3,7,2,4.25
"SS08CR",2023-10-31,5,1,1,6,7,9,2,NA,1,4,7,2,3.75
