"","id","dateDream","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve","dateEMA","rses_1","rses_2","rses_3","rses_4","propEMAsocSit","propEMAsocInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance","propDreamSocSit","propDreamSocIntOld","propDreamSocIntOld2","propDreamMulti","propDreamTypeV","propDreamSocIntOld3","propDreamSocInt","propDreamSocEvent"
"1","EI06AE","2023-07-31",1,2,3,"Ich bin mit meiner Familie im Auto gefahren. Ich saß hinten auf der Rückbank. Dann hat mein Handy geklingelt und meine Ansprechperson für mein Praktikum wollte noch etwas mit mir besprechen, bevor mein Praktikum am nächsten Tag startet.",1690797000,1,1,1,2,2,2,1,0,1,1,1,0,0,1,0,0,0,0,2,1,0,38,19,2,1,1,"2023-08-14",6,7,1,2,100,100,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,1,1,1,0.01,0,0.5,0.5,1
"2","EI06AE","2023-08-01",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3","EI06AE","2023-08-02",1,2,5,"Wir waren im der Natur. Dort waren viele Felder, ein Bach, an dem ein Baum mit einer Schaukel stand und weiter hinten war ein Wald. Wir haben einen Ausflug mit der Familie (auch Großeltern, Tanten, Onkel und Cousinen waren dabei) und Freunden gemacht. Nachmittags haben wir Waffeln gegessen. Die Sonne schien und die Stimmung war sehr gut. Ich war glücklich. Am nächsten Tag wollten wir mit den Pferden weiterreiten (die im Augenblick auf der Wiese grasen). Wir waren in der Natur. Dort waren viele Felder, ein Bach neben dem ein Baum mit einer Schaukel stand und weiter hinten ein Wald. In der Nähe grasten Pferde. Ich war mit meiner Familie (auch Großeltern, Tanten, Onkel, Cousins) und Freunden dort. Die Sonne schien und die Stimmung war sehr gut. Wir waren alle etwas jünger und auch meine Großeltern waren noch top fit. Nachmittags gab es Waffeln und am nächsten Tag wollten wir mit den Pferden weiterreiten.",NA,3,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,38,1,2,2,"2023-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,0,0,0,1
"4","EI06AE","2023-08-03",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"5","EI06AE","2023-08-04",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-18",6,7,1,3,15,10,4,4.25,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA
