"","id","dateDream","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve","dateEMA","rses_1","rses_2","rses_3","rses_4","propEMAsocSit","propEMAsocInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance","propDreamSocSit","propDreamSocIntOld","propDreamSocIntOld2","propDreamMulti","propDreamTypeV","propDreamSocIntOld3","propDreamSocInt","propDreamSocEvent"
"1","AD09JN","2023-08-14",2,-77,-77,"-66",1691991060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-14",6.42857142857143,7,1,1.57142857142857,79.2857142857143,76.4285714285714,5.71428571428571,4,0.534522483824849,0,0,0.534522483824849,15.6600796689575,23.5786424747563,0.755928946018455,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"2","AD09JN","2023-08-15",2,-77,-77,"-66",1692081240,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-15",6,7,1,2.16666666666667,73.3333333333333,75,5.83333333333333,4.04166666666667,0.632455532033676,0,0,0.752772652709081,33.1159578853861,33.3166624979154,1.16904519445001,0.18819316317727,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA
"3","AD09JN","2023-08-16",2,-77,-77,"-66",1692163980,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-16",6.14285714285714,7,1,1.71428571428571,89.2857142857143,87.1428571428571,6.14285714285714,3.96428571428571,0.377964473009227,0,0,0.487950036474267,13.6713116380529,12.5356634105602,0.899735410842437,0.172516389835589,1,NA,NA,NA,NA,NA,NA,NA,NA
"4","AD09JN","2023-08-17",1,2,4,"Eine Freundin hat eine Party gefeiert und hat mich angerufen, damit ich ihr beim aufräumen helfen kann. Wir haben eine Putzparty gestartet.",1692253980,4,1,1,2,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,22,11,2,1,1,"2023-08-17",5.57142857142857,7,1,2.71428571428571,100,100,6.71428571428571,4.07142857142857,0.534522483824849,0,0,0.487950036474267,0,0,0.487950036474267,0.121987509118567,1,1,1,1,0.01,0,0.5,0.5,1
"5","AD09JN","2023-08-18",2,-77,-77,"-66",1692340920,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-18",5.83333333333333,7,1,2,100,100,6.5,3.95833333333333,0.408248290463863,0,0,0,0,0,0.547722557505166,0.102062072615966,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA
"6","AD09JN","2023-08-19",1,2,4,"Ich habe geträumt, dass in meiner Siedlung ganz viele Leute als Clown verkleidet stehen. Wenn man also sein Haus verlassen hat, musste man innerhalb von 10 Sekunden ins Auto oder Co. Steigen um nicht mit Wasser von ihnen nassgespritzt zu werden. ",1692423780,6,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,41,41,1,1,1,"2023-08-19",5.57142857142857,7,1,2.57142857142857,95.7142857142857,87.8571428571429,6.14285714285714,4.03571428571429,0.534522483824849,0,0,0.534522483824849,11.3389341902768,15.7736972143351,0.899735410842437,0.0944911182523068,1,1,1,1,0,0,1,1,1
"7","AD09JN","2023-08-20",2,-77,-77,"-66",1692510240,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-20",5.42857142857143,7,1,2.42857142857143,97.1428571428571,91.4285714285714,6.57142857142857,3.96428571428571,0.534522483824849,0,0,0.534522483824849,7.55928946018454,15.7359158493889,0.786795792469443,0.0944911182523068,1,NA,NA,NA,NA,NA,NA,NA,NA
"8","AD09JN","2023-08-21",2,-77,-77,"-66",1692599460,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-21",5.4,7,1,2.6,96,93,6.6,4,0.547722557505166,0,0,0.547722557505166,8.94427190999916,15.6524758424985,0.894427190999916,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA
"9","AD09JN","2023-08-22",1,2,3,"Ich habe geträumt, dass ich am Strand liege und die ganze Zeit neu von einer Mücke gestochen werde und die Stiche jucken höllisch",1692727980,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,1,1,NA,"2023-08-22",5.28571428571429,7,1,2.28571428571429,100,92.8571428571429,6.71428571428571,3.89285714285714,0.487950036474267,0,0,0.487950036474267,0,18.8982236504614,0.755928946018455,0.133630620956212,1,0,NA,0,0,0,NA,0,NA
"10","AD09JN","2023-08-23",2,-77,-77,"-66",1692773040,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-23",5.71428571428571,7,1,2.14285714285714,100,100,7,3.96428571428571,0.487950036474267,0,0,0.377964473009227,0,0,0,0.0944911182523068,1,NA,NA,NA,NA,NA,NA,NA,NA
